"";"ensembl_gene_id";"description";"external_gene_name";"entrezgene";"zfin_id_id"
"28179";"ENSDARG00000113558";"calcium channel, voltage-dependent, L type, alpha 1F subunit [Source:ZFIN;Acc:ZDB-GENE-031104-1]";"cacna1fb";559964;"ZDB-GENE-031104-1"
"28180";"ENSDARG00000113559";"zgc:174895 [Source:ZFIN;Acc:ZDB-GENE-070928-41]";"zgc:174895";100126024;"ZDB-GENE-070928-41"
"28181";"ENSDARG00000113560";"reactive intermediate imine deaminase A homolog [Source:ZFIN;Acc:ZDB-GENE-040718-315]";"rida";436849;"ZDB-GENE-040718-315"
"28182";"ENSDARG00000113561";"endothelial PAS domain protein 1b [Source:ZFIN;Acc:ZDB-GENE-060607-11]";"epas1b";555192;"ZDB-GENE-060607-11"
"28183";"ENSDARG00000113562";"si:ch211-221n20.7 [Source:ZFIN;Acc:ZDB-GENE-041014-229]";"si:ch211-221n20.7";NA;"ZDB-GENE-041014-229"
"28184";"ENSDARG00000113564";"zinc finger protein 1107 [Source:ZFIN;Acc:ZDB-GENE-131122-103]";"znf1107";NA;"ZDB-GENE-131122-103"
"28185";"ENSDARG00000113565";"";"BX005238.3";NA;""
"28186";"ENSDARG00000113566";"double C2-like domains, alpha [Source:ZFIN;Acc:ZDB-GENE-090706-1]";"doc2a";558815;"ZDB-GENE-090706-1"
"28187";"ENSDARG00000113568";"sodium channel, voltage-gated, type IV, alpha, a [Source:ZFIN;Acc:ZDB-GENE-051201-2]";"scn4aa";572442;"ZDB-GENE-051201-2"
"28188";"ENSDARG00000113572";"si:dkey-102c8.3 [Source:ZFIN;Acc:ZDB-GENE-050208-328]";"si:dkey-102c8.3";556374;"ZDB-GENE-050208-328"
"28189";"ENSDARG00000113573";"si:ch211-173n18.4 [Source:NCBI gene;Acc:569046]";"AL929458.1";569046;""
"28190";"ENSDARG00000113574";"";"BX284636.1";NA;""
"28191";"ENSDARG00000113575";"";"CU462871.1";NA;""
"28192";"ENSDARG00000113576";"";"CR936363.1";NA;""
"28193";"ENSDARG00000113577";"";"CT955984.1";NA;""
"28194";"ENSDARG00000113578";"A disintegrin and metalloproteinase with thrombospondin motifs 8 [Source:NCBI gene;Acc:100001991]";"BX469904.1";100001991;""
"28195";"ENSDARG00000113579";"transmembrane protein 184ba [Source:ZFIN;Acc:ZDB-GENE-050417-219]";"tmem184ba";550413;"ZDB-GENE-050417-219"
"28196";"ENSDARG00000113582";"zinc finger protein 993 [Source:ZFIN;Acc:ZDB-GENE-110914-103]";"znf993";NA;"ZDB-GENE-110914-103"
"28197";"ENSDARG00000113583";"metallothionein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4174]";"mt2";100174951;"ZDB-GENE-030131-4174"
"28198";"ENSDARG00000113584";"Pim proto-oncogene, serine/threonine kinase, related 30 [Source:ZFIN;Acc:ZDB-GENE-131120-169]";"pimr30";NA;"ZDB-GENE-131120-169"
"28199";"ENSDARG00000113586";"";"CR848729.1";NA;""
"28200";"ENSDARG00000113588";"ventricular zone expressed PH domain-containing 1 [Source:ZFIN;Acc:ZDB-GENE-041014-375]";"veph1";405756;"ZDB-GENE-041014-375"
"28201";"ENSDARG00000113589";"coiled-coil domain containing 3a [Source:ZFIN;Acc:ZDB-GENE-041210-326]";"ccdc3a";560952;"ZDB-GENE-041210-326"
"28202";"ENSDARG00000113590";"solute carrier family 2 (facilitated glucose transporter), member 12 [Source:ZFIN;Acc:ZDB-GENE-040426-1513]";"slc2a12";393510;"ZDB-GENE-040426-1513"
"28203";"ENSDARG00000113591";"granzyme K [Source:NCBI gene;Acc:794999]";"BX004847.1";794999;""
"28204";"ENSDARG00000113592";"zinc finger protein 277 [Source:ZFIN;Acc:ZDB-GENE-040426-1633]";"znf277";393402;"ZDB-GENE-040426-1633"
"28205";"ENSDARG00000113595";"potassium voltage-gated channel, Shaw-related subfamily, member 1b [Source:ZFIN;Acc:ZDB-GENE-080414-3]";"kcnc1b";100334453;"ZDB-GENE-080414-3"
"28206";"ENSDARG00000113596";"ddb1 and cul4 associated factor 11 [Source:ZFIN;Acc:ZDB-GENE-050809-116]";"dcaf11";567578;"ZDB-GENE-050809-116"
"28207";"ENSDARG00000113597";"G protein pathway suppressor 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1176]";"gps2";393948;"ZDB-GENE-040426-1176"
"28208";"ENSDARG00000113598";"calsyntenin 3 [Source:NCBI gene;Acc:555627]";"BX001019.1";555627;""
"28209";"ENSDARG00000113599";"hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]";"hbbe1.1";81538;"ZDB-GENE-030616-7"
"28210";"ENSDARG00000113600";"nuclear receptor subfamily 1, group H, member 4 [Source:ZFIN;Acc:ZDB-GENE-040718-313]";"nr1h4";436847;"ZDB-GENE-040718-313"
"28211";"ENSDARG00000113601";"regulator of cell cycle [Source:ZFIN;Acc:ZDB-GENE-040704-31]";"rgcc";431737;"ZDB-GENE-040704-31"
"28212";"ENSDARG00000113602";"solute carrier family 27 (fatty acid transporter), member 4 [Source:ZFIN;Acc:ZDB-GENE-050417-248]";"slc27a4";550432;"ZDB-GENE-050417-248"
"28213";"ENSDARG00000113603";"prefoldin 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6858]";"pfdn5";568182;"ZDB-GENE-030131-6858"
"28214";"ENSDARG00000113605";"immunoglobulin mu DNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-050419-258]";"ighmbp2";556484;"ZDB-GENE-050419-258"
"28215";"ENSDARG00000113607";"BEN domain containing 4 [Source:NCBI gene;Acc:566937]";"BEND4";566937;""
"28216";"ENSDARG00000113609";"transmembrane protein 164 [Source:NCBI gene;Acc:100332120]";"TMEM164";100332120;""
"28217";"ENSDARG00000113610";"nitrilase 1 [Source:ZFIN;Acc:ZDB-GENE-040912-65]";"nit1";447900;"ZDB-GENE-040912-65"
"28218";"ENSDARG00000113611";"tripartite motif containing 35-23 [Source:ZFIN;Acc:ZDB-GENE-060503-295]";"trim35-23";561453;"ZDB-GENE-060503-295"
"28219";"ENSDARG00000113613";"solute carrier family 20 (phosphate transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-060929-828]";"slc20a2";NA;"ZDB-GENE-060929-828"
"28220";"ENSDARG00000113614";"";"CABZ01092072.1";NA;""
"28221";"ENSDARG00000113615";"podocan [Source:ZFIN;Acc:ZDB-GENE-100922-117]";"podn";100536479;"ZDB-GENE-100922-117"
"28222";"ENSDARG00000113616";"solute carrier family 20, member 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2217]";"slc20a1a";406458;"ZDB-GENE-040426-2217"
"28223";"ENSDARG00000113621";"retinal pigment epithelium-specific protein 65b [Source:ZFIN;Acc:ZDB-GENE-050410-16]";"rpe65b";100002865;"ZDB-GENE-050410-16"
"28224";"ENSDARG00000113623";"non-SMC condensin I complex, subunit G [Source:ZFIN;Acc:ZDB-GENE-041111-282]";"ncapg";492707;"ZDB-GENE-041111-282"
"28225";"ENSDARG00000113624";"zgc:112160 [Source:ZFIN;Acc:ZDB-GENE-050417-229]";"zgc:112160";550419;"ZDB-GENE-050417-229"
"28226";"ENSDARG00000113625";"Ras association (RalGDS/AF-6) domain family member 2a [Source:ZFIN;Acc:ZDB-GENE-040912-124]";"rassf2a";447938;"ZDB-GENE-040912-124"
"28227";"ENSDARG00000113626";"zinc finger protein 976 [Source:ZFIN;Acc:ZDB-GENE-131119-69]";"znf976";NA;"ZDB-GENE-131119-69"
"28228";"ENSDARG00000113627";"tumor protein p63 [Source:ZFIN;Acc:ZDB-GENE-030819-1]";"tp63";260407;"ZDB-GENE-030819-1"
"28229";"ENSDARG00000113629";"Wiskott-Aldrich syndrome-like a [Source:ZFIN;Acc:ZDB-GENE-070209-220]";"wasla";100009637;"ZDB-GENE-070209-220"
"28230";"ENSDARG00000113631";"vitellogenin 1 [Source:NCBI gene;Acc:559475]";"BX248330.1";559475;""
"28231";"ENSDARG00000113632";"Pim proto-oncogene, serine/threonine kinase, related 64 [Source:ZFIN;Acc:ZDB-GENE-091113-46]";"pimr64";108181519;"ZDB-GENE-091113-46"
"28232";"ENSDARG00000113633";"mediator complex subunit 28 [Source:ZFIN;Acc:ZDB-GENE-041121-4]";"med28";493610;"ZDB-GENE-041121-4"
"28233";"ENSDARG00000113634";"lysosomal trafficking regulator [Source:ZFIN;Acc:ZDB-GENE-070702-1]";"lyst";100150726;"ZDB-GENE-070702-1"
"28234";"ENSDARG00000113635";"";"BX571674.1";NA;""
"28235";"ENSDARG00000113636";"";"CABZ01042675.1";NA;""
"28236";"ENSDARG00000113639";"NHL repeat containing 2 [Source:ZFIN;Acc:ZDB-GENE-100318-2]";"nhlrc2";100535163;"ZDB-GENE-100318-2"
"28237";"ENSDARG00000113640";"retinal pigment epithelium-specific protein 65c [Source:ZFIN;Acc:ZDB-GENE-081104-505]";"rpe65c";100004076;"ZDB-GENE-081104-505"
"28238";"ENSDARG00000113641";"fibroblast growth factor 5 [Source:ZFIN;Acc:ZDB-GENE-050201-6]";"fgf5";494454;"ZDB-GENE-050201-6"
"28239";"ENSDARG00000113642";"IQ motif containing with AAA domain 1 [Source:ZFIN;Acc:ZDB-GENE-050208-768]";"iqca1";NA;"ZDB-GENE-050208-768"
"28240";"ENSDARG00000113643";"v-ral simian leukemia viral oncogene homolog Bb (ras related) [Source:ZFIN;Acc:ZDB-GENE-040625-121]";"ralbb";415213;"ZDB-GENE-040625-121"
"28241";"ENSDARG00000113644";"heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1a [Source:ZFIN;Acc:ZDB-GENE-070202-4]";"hs3st3b1a";767708;"ZDB-GENE-070202-4"
"28242";"ENSDARG00000113645";"transglutaminase 2, like [Source:NCBI gene;Acc:559012]";"BX571883.1";559012;""
"28243";"ENSDARG00000113646";"ankyrin repeat domain 16 [Source:ZFIN;Acc:ZDB-GENE-041210-253]";"ankrd16";550225;"ZDB-GENE-041210-253"
"28244";"ENSDARG00000113648";"zinc finger CCCH-type containing 12B [Source:ZFIN;Acc:ZDB-GENE-060526-290]";"zc3h12b";100002370;"ZDB-GENE-060526-290"
"28245";"ENSDARG00000113649";"actin, beta 1 [Source:ZFIN;Acc:ZDB-GENE-000329-1]";"actb1";57934;"ZDB-GENE-000329-1"
"28246";"ENSDARG00000113650";"";"AL929509.1";NA;""
"28247";"ENSDARG00000113651";"connexin 44.2 [Source:ZFIN;Acc:ZDB-GENE-010619-1]";"cx44.2";114404;"ZDB-GENE-010619-1"
"28248";"ENSDARG00000113653";"si:ch211-113e8.3 [Source:NCBI gene;Acc:556048]";"AL953865.2";556048;""
"28249";"ENSDARG00000113656";"nuclear transport factor 2-like export factor 2 [Source:ZFIN;Acc:ZDB-GENE-050521-1]";"nxt2";751738;"ZDB-GENE-050521-1"
"28250";"ENSDARG00000113657";"";"LO018363.2";NA;""
"28251";"ENSDARG00000113658";"si:dkey-148a17.6 [Source:ZFIN;Acc:ZDB-GENE-160728-65]";"si:dkey-148a17.6";108190685;"ZDB-GENE-160728-65"
"28252";"ENSDARG00000113659";"";"CU928063.1";NA;""
"28253";"ENSDARG00000113660";"si:ch211-196f19.1 [Source:ZFIN;Acc:ZDB-GENE-081103-47]";"si:ch211-196f19.1";108183674;"ZDB-GENE-081103-47"
"28254";"ENSDARG00000113661";"recoverin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7590]";"rcvrn2";335650;"ZDB-GENE-030131-7590"
"28255";"ENSDARG00000113662";"heterogeneous nuclear ribonucleoprotein C [Source:ZFIN;Acc:ZDB-GENE-040426-2043]";"hnrnpc";406352;"ZDB-GENE-040426-2043"
"28256";"ENSDARG00000113664";"";"BX901883.4";NA;""
"28257";"ENSDARG00000113666";"zinc finger protein 1173 [Source:ZFIN;Acc:ZDB-GENE-080220-12]";"znf1173";103909513;"ZDB-GENE-080220-12"
"28258";"ENSDARG00000113667";"protein phosphatase, Mg2+/Mn2+ dependent, 1Db [Source:ZFIN;Acc:ZDB-GENE-041114-27]";"ppm1db";492468;"ZDB-GENE-041114-27"
"28259";"ENSDARG00000113668";"serine/threonine-protein kinase pim-1-like [Source:NCBI gene;Acc:108192014]";"CT025775.3";108192014;""
"28260";"ENSDARG00000113673";"";"CR847938.1";NA;""
"28261";"ENSDARG00000113674";"";"CABZ01058222.1";NA;""
"28262";"ENSDARG00000113675";"adhesion G protein-coupled receptor A1a [Source:NCBI gene;Acc:560847]";"BX248124.3";560847;""
"28263";"ENSDARG00000113676";"zgc:113828 [Source:ZFIN;Acc:ZDB-GENE-050913-23]";"zgc:113828";556938;"ZDB-GENE-050913-23"
"28264";"ENSDARG00000113677";"potassium voltage-gated channel, KQT-like subfamily, member 3 [Source:NCBI gene;Acc:799747]";"BX005444.1";799747;""
"28265";"ENSDARG00000113678";"";"BX511082.1";NA;""
"28266";"ENSDARG00000113679";"ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-130531-2]";"enpp7.2";557817;"ZDB-GENE-130531-2"
"28267";"ENSDARG00000113680";"5-hydroxytryptamine (serotonin) receptor 7a [Source:ZFIN;Acc:ZDB-GENE-130530-666]";"htr7a";562111;"ZDB-GENE-130530-666"
"28268";"ENSDARG00000113681";"crystallin, gamma M2d12 [Source:ZFIN;Acc:ZDB-GENE-070822-19]";"crygm2d12";100000256;"ZDB-GENE-070822-19"
"28269";"ENSDARG00000113684";"SH3-domain kinase binding protein 1 [Source:NCBI gene;Acc:793623]";"CR936282.1";793623;""
"28270";"ENSDARG00000113687";"si:ch211-203b8.6 [Source:ZFIN;Acc:ZDB-GENE-050419-160]";"si:ch211-203b8.6";566073;"ZDB-GENE-050419-160"
"28271";"ENSDARG00000113688";"tumor necrosis factor, alpha-induced protein 1 (endothelial) [Source:ZFIN;Acc:ZDB-GENE-030131-5610]";"tnfaip1";327399;"ZDB-GENE-030131-5610"
"28272";"ENSDARG00000113690";"si:ch211-223g7.6 [Source:ZFIN;Acc:ZDB-GENE-050420-222]";"si:ch211-223g7.6";NA;"ZDB-GENE-050420-222"
"28273";"ENSDARG00000113691";"si:dkey-7k24.5 [Source:ZFIN;Acc:ZDB-GENE-131127-626]";"si:dkey-7k24.5";796009;"ZDB-GENE-131127-626"
"28274";"ENSDARG00000113692";"si:dkey-13a21.4 [Source:ZFIN;Acc:ZDB-GENE-040724-163]";"si:dkey-13a21.4";494576;"ZDB-GENE-040724-163"
"28275";"ENSDARG00000113693";"";"BX537102.1";NA;""
"28276";"ENSDARG00000113695";"ATPase H+ transporting V0 subunit a2b [Source:ZFIN;Acc:ZDB-GENE-060526-4]";"atp6v0a2b";561117;"ZDB-GENE-060526-4"
"28277";"ENSDARG00000113696";"gonadotropin releasing hormone receptor 2 [Source:ZFIN;Acc:ZDB-GENE-090128-3]";"gnrhr2";100270671;"ZDB-GENE-090128-3"
"28278";"ENSDARG00000113697";"LysM, putative peptidoglycan-binding, domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1895]";"lysmd4";100149102;"ZDB-GENE-040426-1895"
"28279";"ENSDARG00000113700";"transmembrane protein 106Bb [Source:ZFIN;Acc:ZDB-GENE-050913-37]";"tmem106bb";566699;"ZDB-GENE-050913-37"
"28280";"ENSDARG00000113702";"regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]";"RIMS2";NA;""
"28281";"ENSDARG00000113704";"";"BX511265.5";NA;""
"28282";"ENSDARG00000113706";"";"CR925723.4";NA;""
"28283";"ENSDARG00000113707";"si:ch211-113a14.19 [Source:ZFIN;Acc:ZDB-GENE-121214-198]";"si:ch211-113a14.19";561187;"ZDB-GENE-121214-198"
"28284";"ENSDARG00000113707";"si:ch211-113a14.19 [Source:ZFIN;Acc:ZDB-GENE-121214-198]";"si:ch211-113a14.19";100148591;"ZDB-GENE-121214-198"
"28285";"ENSDARG00000113710";"";"AL935211.1";NA;""
"28286";"ENSDARG00000113711";"polycomb group ring finger 5a [Source:ZFIN;Acc:ZDB-GENE-080723-33]";"pcgf5a";562327;"ZDB-GENE-080723-33"
"28287";"ENSDARG00000113712";"si:dkey-31m5.5 [Source:ZFIN;Acc:ZDB-GENE-070912-517]";"si:dkey-31m5.5";NA;"ZDB-GENE-070912-517"
"28288";"ENSDARG00000113713";"zinc finger protein 1103 [Source:ZFIN;Acc:ZDB-GENE-110914-45]";"znf1103";NA;"ZDB-GENE-110914-45"
"28289";"ENSDARG00000113714";"zgc:163098 [Source:ZFIN;Acc:ZDB-GENE-070410-141]";"zgc:163098";100037380;"ZDB-GENE-070410-141"
"28290";"ENSDARG00000113715";"polymerase (RNA) II (DNA directed) polypeptide C [Source:ZFIN;Acc:ZDB-GENE-030131-6609]";"polr2c";334669;"ZDB-GENE-030131-6609"
"28291";"ENSDARG00000113716";"CD4-2 molecule, tandem duplicate 2 [Source:NCBI gene;Acc:100334281]";"AL929502.2";100334281;""
"28292";"ENSDARG00000113718";"quinoid dihydropteridine reductase b2 [Source:ZFIN;Acc:ZDB-GENE-070720-19]";"qdprb2";101887190;"ZDB-GENE-070720-19"
"28293";"ENSDARG00000113719";"";"CABZ01118575.1";NA;""
"28294";"ENSDARG00000113721";"4-hydroxyphenylpyruvate dioxygenase-like protein [Source:NCBI gene;Acc:110438534]";"HPDL";110438534;""
"28295";"ENSDARG00000113722";"";"AL732629.2";NA;""
"28296";"ENSDARG00000113724";"";"BX072582.2";NA;""
"28297";"ENSDARG00000113725";"";"CR925820.13";NA;""
"28298";"ENSDARG00000113727";"tubulin polymerization-promoting protein family member 2 [Source:ZFIN;Acc:ZDB-GENE-140106-24]";"tppp2";559490;"ZDB-GENE-140106-24"
"28299";"ENSDARG00000113728";"si:ch73-380n15.2 [Source:NCBI gene;Acc:100537531]";"FO704616.1";100537531;""
"28300";"ENSDARG00000113729";"ets variant 5a [Source:ZFIN;Acc:ZDB-GENE-030131-9572]";"etv5a";337626;"ZDB-GENE-030131-9572"
"28301";"ENSDARG00000113732";"";"CR925820.14";NA;""
"28302";"ENSDARG00000113735";"kelch domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-030131-2057]";"klhdc4";569887;"ZDB-GENE-030131-2057"
"28303";"ENSDARG00000113736";"carboxypeptidase M [Source:ZFIN;Acc:ZDB-GENE-041210-191]";"cpm";550253;"ZDB-GENE-041210-191"
"28304";"ENSDARG00000113737";"gamma-aminobutyric acid type A receptor alpha2 subunit [Source:HGNC Symbol;Acc:HGNC:4076]";"GABRA2";NA;""
"28305";"ENSDARG00000113738";"si:dkey-234l24.7 [Source:ZFIN;Acc:ZDB-GENE-050420-90]";"si:dkey-234l24.7";NA;"ZDB-GENE-050420-90"
"28306";"ENSDARG00000113739";"";"CABZ01055489.1";NA;""
"28307";"ENSDARG00000113740";"transmembrane protein 94 [Source:NCBI gene;Acc:795408]";"BX088589.1";795408;""
"28308";"ENSDARG00000113742";"glutamate-ammonia ligase (glutamine synthase) b [Source:ZFIN;Acc:ZDB-GENE-030131-8417]";"glulb";336473;"ZDB-GENE-030131-8417"
"28309";"ENSDARG00000113743";"geminin, DNA replication inhibitor [Source:ZFIN;Acc:ZDB-GENE-030429-30]";"gmnn";368320;"ZDB-GENE-030429-30"
"28310";"ENSDARG00000113744";"ets variant 5b [Source:ZFIN;Acc:ZDB-GENE-991228-4]";"etv5b";30452;"ZDB-GENE-991228-4"
"28311";"ENSDARG00000113747";"v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog b [Source:ZFIN;Acc:ZDB-GENE-050916-2]";"kitb";497629;"ZDB-GENE-050916-2"
"28312";"ENSDARG00000113749";"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1b [Source:ZFIN;Acc:ZDB-GENE-110408-54]";"plekha1b";100537419;"ZDB-GENE-110408-54"
"28313";"ENSDARG00000113750";"alcohol dehydrogenase 8a [Source:ZFIN;Acc:ZDB-GENE-030529-3]";"adh8a";322482;"ZDB-GENE-030529-3"
"28314";"ENSDARG00000113751";"neuropeptides B/W receptor 2a [Source:ZFIN;Acc:ZDB-GENE-091118-42]";"npbwr2a";NA;"ZDB-GENE-091118-42"
"28315";"ENSDARG00000113752";"centromere protein J [Source:ZFIN;Acc:ZDB-GENE-030131-6323]";"cenpj";568957;"ZDB-GENE-030131-6323"
"28316";"ENSDARG00000113754";"caspase 3, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-011210-1]";"casp3a";140621;"ZDB-GENE-011210-1"
"28317";"ENSDARG00000113755";"potassium channel, subfamily V, member 2b [Source:ZFIN;Acc:ZDB-GENE-060526-28]";"kcnv2b";567780;"ZDB-GENE-060526-28"
"28318";"ENSDARG00000113757";"vacuolar protein sorting 8 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-060503-348]";"vps8";791134;"ZDB-GENE-060503-348"
"28319";"ENSDARG00000113758";"prolyl 3-hydroxylase 2 [Source:NCBI gene;Acc:566697]";"BX936370.1";566697;""
"28320";"ENSDARG00000113759";"threonyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-041010-218]";"tars";449661;"ZDB-GENE-041010-218"
"28321";"ENSDARG00000113760";"si:dkey-16l2.16 [Source:ZFIN;Acc:ZDB-GENE-141219-36]";"si:dkey-16l2.16";100003902;"ZDB-GENE-141219-36"
"28322";"ENSDARG00000113761";"dynein cytoplasmic 2 heavy chain 1 [Source:NCBI gene;Acc:100332402]";"DYNC2H1";100332402;""
"28323";"ENSDARG00000113762";"neuropeptide Y receptor Y1 [Source:ZFIN;Acc:ZDB-GENE-080221-1]";"npy1r";793668;"ZDB-GENE-080221-1"
"28324";"ENSDARG00000113763";"";"FP340257.1";NA;""
"28325";"ENSDARG00000113764";"reticulocalbin 2 [Source:ZFIN;Acc:ZDB-GENE-050706-62]";"rcn2";571340;"ZDB-GENE-050706-62"
"28326";"ENSDARG00000113765";"unc-119 lipid binding chaperone B homolog 2 [Source:NCBI gene;Acc:557454]";"AL928885.3";557454;""
"28327";"ENSDARG00000113766";"";"CU462915.1";NA;""
"28328";"ENSDARG00000113767";"mcf.2 cell line derived transforming sequence-like b [Source:NCBI gene;Acc:569231]";"BX537139.2";569231;""
"28329";"ENSDARG00000113768";"phosphofurin acidic cluster sorting protein 1-like [Source:NCBI gene;Acc:101885783]";"CABZ01058046.1";101885783;""
"28330";"ENSDARG00000113769";"zinc finger protein 1139 [Source:ZFIN;Acc:ZDB-GENE-120214-40]";"znf1139";100536608;"ZDB-GENE-120214-40"
"28331";"ENSDARG00000113770";"coiled-coil domain containing 12 [Source:ZFIN;Acc:ZDB-GENE-040801-108]";"ccdc12";793027;"ZDB-GENE-040801-108"
"28332";"ENSDARG00000113771";"glutamate receptor, ionotropic, kainate 2 [Source:NCBI gene;Acc:556013]";"GRIK2";556013;""
"28333";"ENSDARG00000113773";"non-SMC condensin I complex, subunit H [Source:ZFIN;Acc:ZDB-GENE-070112-652]";"ncaph";570062;"ZDB-GENE-070112-652"
"28334";"ENSDARG00000113774";"";"BX908388.2";NA;""
"28335";"ENSDARG00000113775";"";"CR855258.2";NA;""
"28336";"ENSDARG00000113778";"";"BX323035.3";NA;""
"28337";"ENSDARG00000113780";"zgc:173615 [Source:ZFIN;Acc:ZDB-GENE-080218-20]";"zgc:173615";100150682;"ZDB-GENE-080218-20"
"28338";"ENSDARG00000113782";"microtubule-associated protein 1B [Source:ZFIN;Acc:ZDB-GENE-130530-690]";"map1b";559032;"ZDB-GENE-130530-690"
"28339";"ENSDARG00000113783";"si:dkeyp-67e1.6 [Source:ZFIN;Acc:ZDB-GENE-061207-87]";"si:dkeyp-67e1.6";107197950;"ZDB-GENE-061207-87"
"28340";"ENSDARG00000113784";"acyl-CoA thioesterase 15 [Source:ZFIN;Acc:ZDB-GENE-041210-203]";"acot15";402867;"ZDB-GENE-041210-203"
"28341";"ENSDARG00000113785";"golgi SNAP receptor complex member 1 [Source:ZFIN;Acc:ZDB-GENE-050417-133]";"gosr1";100001316;"ZDB-GENE-050417-133"
"28342";"ENSDARG00000113786";"";"CU896602.3";NA;""
"28343";"ENSDARG00000113787";"neuropeptide Y receptor Y4 [Source:ZFIN;Acc:ZDB-GENE-980526-393]";"npy4r";30717;"ZDB-GENE-980526-393"
"28344";"ENSDARG00000113788";"ligase I, DNA, ATP-dependent [Source:ZFIN;Acc:ZDB-GENE-110404-2]";"lig1";556995;"ZDB-GENE-110404-2"
"28345";"ENSDARG00000113789";"TSC complex subunit 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9111]";"tsc1a";337167;"ZDB-GENE-030131-9111"
"28346";"ENSDARG00000113790";"nephronophthisis 1 [Source:ZFIN;Acc:ZDB-GENE-060929-1234]";"nphp1";100002391;"ZDB-GENE-060929-1234"
"28347";"ENSDARG00000113791";"";"BX901942.2";NA;""
"28348";"ENSDARG00000113792";"tRNA methyltransferase 2 homolog A [Source:ZFIN;Acc:ZDB-GENE-030131-6876]";"trmt2a";334936;"ZDB-GENE-030131-6876"
"28349";"ENSDARG00000113793";"trace amine associated receptor 13a [Source:ZFIN;Acc:ZDB-GENE-070424-256]";"taar13a";100034639;"ZDB-GENE-070424-256"
"28350";"ENSDARG00000113794";"leucine zipper, putative tumor suppressor 2a [Source:ZFIN;Acc:ZDB-GENE-090313-276]";"lzts2a";570926;"ZDB-GENE-090313-276"
"28351";"ENSDARG00000113796";"zgc:153137 [Source:ZFIN;Acc:ZDB-GENE-060825-105]";"zgc:153137";751748;"ZDB-GENE-060825-105"
"28352";"ENSDARG00000113797";"calcium channel, voltage-dependent, beta 3a [Source:ZFIN;Acc:ZDB-GENE-060221-2]";"cacnb3a";565158;"ZDB-GENE-060221-2"
"28353";"ENSDARG00000113798";"tau tubulin kinase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8246]";"ttbk2b";569881;"ZDB-GENE-030131-8246"
"28354";"ENSDARG00000113799";"oxidase (cytochrome c) assembly 1-like [Source:ZFIN;Acc:ZDB-GENE-071004-49]";"oxa1l";562963;"ZDB-GENE-071004-49"
"28355";"ENSDARG00000113800";"si:dkey-108k21.19 [Source:ZFIN;Acc:ZDB-GENE-131121-75]";"si:dkey-108k21.19";100333615;"ZDB-GENE-131121-75"
"28356";"ENSDARG00000113801";"pituitary tumor-transforming gene 1 protein-interacting protein-like [Source:NCBI gene;Acc:101886260]";"LO017872.1";101886260;""
"28357";"ENSDARG00000113802";"potassium channel tetramerisation domain containing 12.1 [Source:ZFIN;Acc:ZDB-GENE-030902-5]";"kctd12.1";373865;"ZDB-GENE-030902-5"
"28358";"ENSDARG00000113803";"PRKR interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-111011-2]";"prkrip1";550595;"ZDB-GENE-111011-2"
"28359";"ENSDARG00000113804";"si:dkey-205i10.1 [Source:ZFIN;Acc:ZDB-GENE-081104-499]";"si:dkey-205i10.1";110439606;"ZDB-GENE-081104-499"
"28360";"ENSDARG00000113805";"IQ motif containing B1 [Source:NCBI gene;Acc:494079]";"CT027745.2";494079;""
"28361";"ENSDARG00000113807";"tubulin tyrosine ligase-like family, member 11 [Source:ZFIN;Acc:ZDB-GENE-061013-747]";"ttll11";558156;"ZDB-GENE-061013-747"
"28362";"ENSDARG00000113808";"si:dkeyp-82b4.6 [Source:ZFIN;Acc:ZDB-GENE-110914-71]";"si:dkeyp-82b4.6";NA;"ZDB-GENE-110914-71"
"28363";"ENSDARG00000113810";"G protein signaling modulator 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1169]";"gpsm2";393410;"ZDB-GENE-040426-1169"
"28364";"ENSDARG00000113811";"glyoxalase domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-040912-38]";"glod4";447874;"ZDB-GENE-040912-38"
